TStampPC,Brd,TStamp_servEvt,BrdTemp,DetTemp,FPGATemp,HVTemp,Vmon,Imon,HVstatus,BrdStatus,timestamp_utc
1771543324977,0,1771543324922,51.5,25.1,56.2,47.9,57.005,0.009,1,0x44D,2026-02-19 23:22:04.977000+00:00
1771543325978,0,1771543324922,51.5,25.1,56.2,47.9,57.005,0.009,1,0x44D,2026-02-19 23:22:05.978000+00:00
1771543326979,0,1771543326022,51.5,25.1,55.9,47.9,57.005,0.007,1,0x44D,2026-02-19 23:22:06.979000+00:00
1771543327980,0,1771543327069,51.5,25.1,56.0,47.9,57.005,0.007,1,0x44D,2026-02-19 23:22:07.980000+00:00
1771543328981,0,1771543328143,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:08.981000+00:00
1771543329982,0,1771543329217,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:09.982000+00:00
1771543330983,0,1771543330291,51.5,25.1,55.6,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:10.983000+00:00
1771543331984,0,1771543331364,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:11.984000+00:00
1771543332985,0,1771543332438,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:12.985000+00:00
1771543333986,0,1771543333512,51.5,25.1,55.9,47.9,57.005,0.008,1,0x44D,2026-02-19 23:22:13.986000+00:00
1771543334987,0,1771543334585,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:22:14.987000+00:00
1771543335988,0,1771543335659,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-19 23:22:15.988000+00:00
1771543336989,0,1771543336733,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:16.989000+00:00
1771543337990,0,1771543337807,51.5,25.1,55.7,47.9,57.005,0.008,1,0x44D,2026-02-19 23:22:17.990000+00:00
1771543338991,0,1771543338880,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:22:18.991000+00:00
1771543339992,0,1771543339954,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:22:19.992000+00:00
1771543340993,0,1771543339954,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:22:20.993000+00:00
1771543341994,0,1771543341037,51.5,25.1,55.7,47.9,57.001,0.008,1,0x44D,2026-02-19 23:22:21.994000+00:00
1771543342995,0,1771543342102,51.5,25.1,55.7,47.9,57.001,0.008,1,0x44D,2026-02-19 23:22:22.995000+00:00
1771543343996,0,1771543343175,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:23.996000+00:00
1771543344997,0,1771543344249,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:24.997000+00:00
1771543345998,0,1771543345323,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-19 23:22:25.998000+00:00
1771543346999,0,1771543346397,51.5,25.1,55.9,47.9,56.998,0.008,1,0x44D,2026-02-19 23:22:26.999000+00:00
1771543348000,0,1771543347470,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:28+00:00
1771543349001,0,1771543348544,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:29.001000+00:00
1771543350002,0,1771543349618,51.5,25.1,55.9,47.9,56.994,0.007,1,0x44D,2026-02-19 23:22:30.002000+00:00
1771543351003,0,1771543350691,51.5,25.1,56.0,47.9,56.998,0.008,1,0x44D,2026-02-19 23:22:31.003000+00:00
1771543352004,0,1771543351765,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-19 23:22:32.004000+00:00
1771543353005,0,1771543352839,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:33.005000+00:00
1771543354006,0,1771543353913,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:34.006000+00:00
1771543355007,0,1771543354986,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:35.007000+00:00
1771543356008,0,1771543354986,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:36.008000+00:00
1771543357009,0,1771543356060,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:22:37.009000+00:00
1771543358010,0,1771543357134,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:38.010000+00:00
1771543359011,0,1771543358208,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:39.011000+00:00
1771543360012,0,1771543359281,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:22:40.012000+00:00
1771543361013,0,1771543360355,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:41.013000+00:00
1771543362014,0,1771543361429,51.5,25.1,56.0,47.9,57.005,0.007,1,0x44D,2026-02-19 23:22:42.014000+00:00
1771543363015,0,1771543362502,51.5,25.1,55.7,47.9,57.005,0.007,1,0x44D,2026-02-19 23:22:43.015000+00:00
1771543364016,0,1771543363576,51.5,25.1,55.9,47.9,57.005,0.007,1,0x44D,2026-02-19 23:22:44.016000+00:00
1771543365017,0,1771543364650,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:22:45.017000+00:00
1771543366018,0,1771543365724,51.5,25.1,56.0,47.9,57.001,0.006,1,0x44D,2026-02-19 23:22:46.018000+00:00
1771543367019,0,1771543366797,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:47.019000+00:00
1771543368020,0,1771543367871,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:22:48.020000+00:00
1771543369021,0,1771543368945,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:49.021000+00:00
1771543370022,0,1771543370019,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:22:50.022000+00:00
1771543371023,0,1771543370019,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:22:51.023000+00:00
1771543372024,0,1771543371092,51.5,25.1,55.6,47.9,56.998,0.007,1,0x44D,2026-02-19 23:22:52.024000+00:00
1771543373025,0,1771543372166,51.5,25.1,55.7,47.9,57.001,0.009,1,0x44D,2026-02-19 23:22:53.025000+00:00
1771543374026,0,1771543373240,51.5,25.1,55.9,47.9,57.001,0.006,1,0x44D,2026-02-19 23:22:54.026000+00:00
1771543375027,0,1771543374313,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-19 23:22:55.027000+00:00
1771543376028,0,1771543375387,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-19 23:22:56.028000+00:00
1771543377029,0,1771543376461,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:57.029000+00:00
1771543378030,0,1771543377535,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:22:58.030000+00:00
1771543379031,0,1771543378608,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:22:59.031000+00:00
1771543380032,0,1771543379682,51.5,25.1,55.9,47.9,56.998,0.008,1,0x44D,2026-02-19 23:23:00.032000+00:00
1771543381033,0,1771543380756,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:01.033000+00:00
1771543382034,0,1771543381830,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:02.034000+00:00
1771543383035,0,1771543382903,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:03.035000+00:00
1771543384036,0,1771543383977,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:04.036000+00:00
1771543385037,0,1771543383977,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:05.037000+00:00
1771543386038,0,1771543385081,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:06.038000+00:00
1771543387039,0,1771543386124,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-19 23:23:07.039000+00:00
1771543388040,0,1771543387198,51.5,25.1,55.9,47.9,57.001,0.006,1,0x44D,2026-02-19 23:23:08.040000+00:00
1771543389041,0,1771543388272,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:09.041000+00:00
1771543390042,0,1771543389346,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:23:10.042000+00:00
1771543391043,0,1771543390419,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:23:11.043000+00:00
1771543392044,0,1771543391493,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:12.044000+00:00
1771543393045,0,1771543392567,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:13.045000+00:00
1771543394046,0,1771543393641,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:14.046000+00:00
1771543395047,0,1771543394714,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:15.047000+00:00
1771543396048,0,1771543395788,51.5,25.1,55.9,47.9,56.998,0.008,1,0x44D,2026-02-19 23:23:16.048000+00:00
1771543397049,0,1771543396862,51.5,25.1,55.9,47.9,56.998,0.006,1,0x44D,2026-02-19 23:23:17.049000+00:00
1771543398050,0,1771543397936,51.5,25.1,55.7,47.9,57.008,0.007,1,0x44D,2026-02-19 23:23:18.050000+00:00
1771543399051,0,1771543399009,51.5,25.1,55.9,47.9,57.005,0.007,1,0x44D,2026-02-19 23:23:19.051000+00:00
1771543400052,0,1771543399009,51.5,25.1,55.9,47.9,57.005,0.007,1,0x44D,2026-02-19 23:23:20.052000+00:00
1771543401053,0,1771543400097,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:21.053000+00:00
1771543402054,0,1771543401157,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:22.054000+00:00
1771543403055,0,1771543402230,51.5,25.1,55.9,47.9,56.998,0.008,1,0x44D,2026-02-19 23:23:23.055000+00:00
1771543404056,0,1771543403304,51.5,25.1,55.9,47.9,56.998,0.008,1,0x44D,2026-02-19 23:23:24.056000+00:00
1771543405057,0,1771543404378,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:25.057000+00:00
1771543406058,0,1771543405452,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:26.058000+00:00
1771543407059,0,1771543406525,51.5,25.1,55.6,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:27.059000+00:00
1771543408060,0,1771543407599,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:28.060000+00:00
1771543409061,0,1771543408673,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:29.061000+00:00
1771543410062,0,1771543409746,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:30.062000+00:00
1771543411063,0,1771543410820,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:31.063000+00:00
1771543412064,0,1771543411894,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:32.064000+00:00
1771543413065,0,1771543412968,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:33.065000+00:00
1771543414066,0,1771543414041,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:34.066000+00:00
1771543415067,0,1771543414041,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:35.067000+00:00
1771543416068,0,1771543415115,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:36.068000+00:00
1771543417069,0,1771543416189,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-19 23:23:37.069000+00:00
1771543418070,0,1771543417263,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:38.070000+00:00
1771543419071,0,1771543418336,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:39.071000+00:00
1771543420072,0,1771543419410,51.5,25.1,55.9,47.9,56.998,0.008,1,0x44D,2026-02-19 23:23:40.072000+00:00
1771543421073,0,1771543420484,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-19 23:23:41.073000+00:00
1771543422074,0,1771543421558,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:42.074000+00:00
1771543423075,0,1771543422631,51.5,25.1,55.7,47.9,57.005,0.007,1,0x44D,2026-02-19 23:23:43.075000+00:00
1771543424076,0,1771543423705,51.5,25.1,55.9,47.9,57.005,0.007,1,0x44D,2026-02-19 23:23:44.076000+00:00
1771543425077,0,1771543424779,51.5,25.1,55.9,47.9,57.005,0.009,1,0x44D,2026-02-19 23:23:45.077000+00:00
1771543426078,0,1771543425852,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:46.078000+00:00
1771543427079,0,1771543426926,51.5,25.1,55.9,47.9,56.998,0.009,1,0x44D,2026-02-19 23:23:47.079000+00:00
1771543428080,0,1771543428000,51.5,25.1,55.9,47.9,57.005,0.007,1,0x44D,2026-02-19 23:23:48.080000+00:00
1771543429081,0,1771543429074,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:49.081000+00:00
1771543430082,0,1771543429074,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:50.082000+00:00
1771543431083,0,1771543430147,51.5,25.1,55.9,47.9,56.998,0.008,1,0x44D,2026-02-19 23:23:51.083000+00:00
1771543432084,0,1771543431221,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:23:52.084000+00:00
1771543433085,0,1771543432295,51.5,25.1,55.9,47.9,56.998,0.008,1,0x44D,2026-02-19 23:23:53.085000+00:00
1771543434086,0,1771543433369,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:54.086000+00:00
1771543435087,0,1771543434442,51.5,25.1,56.1,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:55.087000+00:00
1771543436088,0,1771543435516,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:23:56.088000+00:00
1771543437089,0,1771543436590,51.5,25.1,55.9,47.9,56.998,0.006,1,0x44D,2026-02-19 23:23:57.089000+00:00
1771543438090,0,1771543437663,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:23:58.090000+00:00
1771543439091,0,1771543438737,51.5,25.1,55.7,47.9,57.001,0.008,1,0x44D,2026-02-19 23:23:59.091000+00:00
1771543440092,0,1771543439811,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-19 23:24:00.092000+00:00
1771543441093,0,1771543440885,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:01.093000+00:00
1771543442094,0,1771543441958,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:02.094000+00:00
1771543443095,0,1771543443032,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:24:03.095000+00:00
1771543444096,0,1771543443032,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:24:04.096000+00:00
1771543445097,0,1771543444140,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:05.097000+00:00
1771543446098,0,1771543445180,51.5,25.1,55.7,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:06.098000+00:00
1771543447099,0,1771543446253,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:07.099000+00:00
1771543448100,0,1771543447327,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:24:08.100000+00:00
1771543449101,0,1771543448401,51.5,25.1,56.1,47.9,56.998,0.008,1,0x44D,2026-02-19 23:24:09.101000+00:00
1771543450102,0,1771543449474,51.5,25.1,56.0,47.9,56.994,0.007,1,0x44D,2026-02-19 23:24:10.102000+00:00
1771543451103,0,1771543450548,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:11.103000+00:00
1771543452104,0,1771543451622,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:12.104000+00:00
1771543453105,0,1771543452696,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-19 23:24:13.105000+00:00
1771543454106,0,1771543453769,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:14.106000+00:00
1771543455107,0,1771543454843,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:15.107000+00:00
1771543456108,0,1771543455917,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:16.108000+00:00
1771543457109,0,1771543456991,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:17.109000+00:00
1771543458110,0,1771543458064,51.5,25.1,55.9,47.9,56.998,0.009,1,0x44D,2026-02-19 23:24:18.110000+00:00
1771543459111,0,1771543458064,51.5,25.1,55.9,47.9,56.998,0.009,1,0x44D,2026-02-19 23:24:19.111000+00:00
1771543460112,0,1771543459155,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:20.112000+00:00
1771543461113,0,1771543460212,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-19 23:24:21.113000+00:00
1771543462114,0,1771543461286,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:22.114000+00:00
1771543463115,0,1771543462359,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:24:23.115000+00:00
1771543464116,0,1771543463433,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:24.116000+00:00
1771543465117,0,1771543464507,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:25.117000+00:00
1771543466118,0,1771543465580,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:26.118000+00:00
1771543467119,0,1771543466654,51.5,25.1,55.9,47.9,57.005,0.006,1,0x44D,2026-02-19 23:24:27.119000+00:00
1771543468120,0,1771543467728,51.5,25.1,56.1,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:28.120000+00:00
1771543469121,0,1771543468802,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:24:29.121000+00:00
1771543470122,0,1771543469875,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:24:30.122000+00:00
1771543471123,0,1771543470949,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:31.123000+00:00
1771543472124,0,1771543472023,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:32.124000+00:00
1771543473125,0,1771543473097,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:33.125000+00:00
1771543474126,0,1771543473097,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:34.126000+00:00
1771543475127,0,1771543474170,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:35.127000+00:00
1771543476128,0,1771543475244,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-19 23:24:36.128000+00:00
1771543477129,0,1771543476318,51.5,25.1,55.9,47.9,56.998,0.006,1,0x44D,2026-02-19 23:24:37.129000+00:00
1771543478130,0,1771543477391,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:38.130000+00:00
1771543479131,0,1771543478465,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:39.131000+00:00
1771543480132,0,1771543479539,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:40.132000+00:00
1771543481133,0,1771543480613,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:24:41.133000+00:00
1771543482134,0,1771543481686,51.5,25.1,55.9,47.9,57.005,0.008,1,0x44D,2026-02-19 23:24:42.134000+00:00
1771543483135,0,1771543482760,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:43.135000+00:00
1771543484136,0,1771543483834,51.5,25.1,55.9,47.9,56.998,0.008,1,0x44D,2026-02-19 23:24:44.136000+00:00
1771543485137,0,1771543484908,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:24:45.137000+00:00
1771543486138,0,1771543485981,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:24:46.138000+00:00
1771543487139,0,1771543487055,51.5,25.1,56.0,47.9,56.998,0.008,1,0x44D,2026-02-19 23:24:47.139000+00:00
1771543488140,0,1771543488129,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:48.140000+00:00
1771543489141,0,1771543488129,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:49.141000+00:00
1771543490142,0,1771543489202,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:50.142000+00:00
1771543491143,0,1771543490276,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:51.143000+00:00
1771543492144,0,1771543491350,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:52.144000+00:00
1771543493145,0,1771543492424,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-19 23:24:53.145000+00:00
1771543494146,0,1771543493497,51.5,25.1,55.9,47.9,56.998,0.008,1,0x44D,2026-02-19 23:24:54.146000+00:00
1771543495147,0,1771543494571,51.5,25.1,55.9,47.9,56.998,0.008,1,0x44D,2026-02-19 23:24:55.147000+00:00
1771543496148,0,1771543495645,51.5,25.1,56.1,47.9,57.005,0.007,1,0x44D,2026-02-19 23:24:56.148000+00:00
1771543497149,0,1771543496719,51.5,25.1,56.0,47.9,56.998,0.006,1,0x44D,2026-02-19 23:24:57.149000+00:00
1771543498150,0,1771543497792,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:24:58.150000+00:00
1771543499151,0,1771543498866,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:24:59.151000+00:00
1771543500152,0,1771543499940,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:25:00.152000+00:00
1771543501153,0,1771543501014,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:25:01.153000+00:00
1771543502154,0,1771543502087,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:25:02.154000+00:00
1771543503155,0,1771543502087,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:25:03.155000+00:00
1771543504156,0,1771543503199,51.5,25.1,56.1,47.9,57.001,0.007,1,0x44D,2026-02-19 23:25:04.156000+00:00
1771543505157,0,1771543504235,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:25:05.157000+00:00
1771543506158,0,1771543505308,51.5,25.1,55.7,47.9,57.001,0.008,1,0x44D,2026-02-19 23:25:06.158000+00:00
1771543507159,0,1771543506382,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:25:07.159000+00:00
1771543508160,0,1771543507456,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:25:08.160000+00:00
1771543509161,0,1771543508530,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:25:09.161000+00:00
1771543510162,0,1771543509603,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:25:10.162000+00:00
1771543511163,0,1771543510677,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:25:11.163000+00:00
1771543512164,0,1771543511751,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:25:12.164000+00:00
1771543513165,0,1771543512825,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:25:13.165000+00:00
1771543514166,0,1771543513898,51.5,25.1,55.9,47.9,57.001,0.008,1,0x44D,2026-02-19 23:25:14.166000+00:00
1771543515167,0,1771543514972,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:25:15.167000+00:00
1771543516168,0,1771543516046,51.5,25.1,55.7,47.9,57.001,0.007,1,0x44D,2026-02-19 23:25:16.168000+00:00
1771543517169,0,1771543517119,51.5,25.1,55.7,47.9,56.998,0.008,1,0x44D,2026-02-19 23:25:17.169000+00:00
1771543518170,0,1771543517119,51.5,25.1,55.7,47.9,56.998,0.008,1,0x44D,2026-02-19 23:25:18.170000+00:00
1771543519171,0,1771543518216,51.5,25.1,55.9,47.9,57.001,0.007,1,0x44D,2026-02-19 23:25:19.171000+00:00
1771543520172,0,1771543519267,51.5,25.1,56.0,47.9,56.998,0.008,1,0x44D,2026-02-19 23:25:20.172000+00:00
1771543521173,0,1771543520341,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:25:21.173000+00:00
1771543522174,0,1771543521414,51.5,25.1,56.0,47.9,57.001,0.008,1,0x44D,2026-02-19 23:25:22.174000+00:00
1771543523175,0,1771543522488,51.5,25.1,55.9,47.9,57.005,0.007,1,0x44D,2026-02-19 23:25:23.175000+00:00
1771543524176,0,1771543523562,51.5,25.1,56.0,47.9,57.005,0.007,1,0x44D,2026-02-19 23:25:24.176000+00:00
1771543525177,0,1771543524636,51.5,25.1,56.0,47.9,56.998,0.008,1,0x44D,2026-02-19 23:25:25.177000+00:00
1771543526178,0,1771543525709,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:25:26.178000+00:00
1771543527179,0,1771543526783,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:25:27.179000+00:00
1771543528180,0,1771543527857,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:25:28.180000+00:00
1771543529181,0,1771543528930,51.5,25.1,56.0,47.9,56.994,0.008,1,0x44D,2026-02-19 23:25:29.181000+00:00
1771543530182,0,1771543530004,51.5,25.1,56.1,47.9,57.001,0.007,1,0x44D,2026-02-19 23:25:30.182000+00:00
1771543531183,0,1771543531078,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:25:31.183000+00:00
1771543532184,0,1771543532152,51.5,25.1,55.9,47.9,56.998,0.006,1,0x44D,2026-02-19 23:25:32.184000+00:00
1771543533185,0,1771543532152,51.5,25.1,55.9,47.9,56.998,0.006,1,0x44D,2026-02-19 23:25:33.185000+00:00
1771543534186,0,1771543533229,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:25:34.186000+00:00
1771543535187,0,1771543534299,51.5,25.1,56.0,47.9,56.998,0.007,1,0x44D,2026-02-19 23:25:35.187000+00:00
1771543536188,0,1771543535373,51.5,25.1,55.9,47.9,56.998,0.007,1,0x44D,2026-02-19 23:25:36.188000+00:00
1771543537189,0,1771543536447,51.5,25.1,56.0,47.9,56.998,0.008,1,0x44D,2026-02-19 23:25:37.189000+00:00
1771543538190,0,1771543537520,51.5,25.1,56.0,47.9,57.001,0.007,1,0x44D,2026-02-19 23:25:38.190000+00:00
